,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,property_type,room_type,bedrooms,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,price_avg,price_std,beds,accommodates,reviews_per_month,availability_60,availability_90,availability_365,revenue,booking_rate,bathrooms_text,price_per_person,accom_per_bed,price_surge_percent,price_std_percent
1159,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,host neighbourhood not available,2,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,2.0,4,15,t,0,6,0,0,4.8,5.0,4.6,4.8,5.0,5.0,5.0,f,250.0,250.0,0.0,3.0,4.0,0.08,0,0,0,0.0,0.0,1 bath,62.5,1.3333333333333333,0.0,0.0
1160,"Amsterdam, Netherlands",within an hour,100.0,90.0,f,Oosterparkbuurt,1,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,2.0,1,30,t,0,49,3,2,4.96,4.96,4.88,4.9,4.96,4.72,4.7,f,187.84931506849315,187.84931506849315,4.520014200833207,2.0,4.0,0.62,0,0,0,0.0,0.0,1.5 baths,46.96232876712329,2.0,0.0,2.406191472769081
1161,"Amsterdam, Netherlands",within a few hours,100.0,56.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,1,1125,t,0,68,6,1,4.91,4.94,4.9,4.97,4.94,4.72,4.76,f,105.23561643835616,105.23561643835616,21.95247970838333,1.0,2.0,0.81,0,3,34,14.191780821917808,9.315068493150685,1.5 baths,52.61780821917808,2.0,0.0,20.860313695451605
1162,"Amsterdam, Netherlands",response not available,94.96734148204736,100.0,f,Oosterparkbuurt,2,"['email', 'phone']",f,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,1124,t,0,29,0,0,4.9,4.9,4.9,4.9,5.0,4.66,4.69,f,110.84931506849315,110.84931506849315,4.5200142008332085,1.0,2.0,0.35,0,0,0,0.0,0.0,1 bath,55.42465753424658,2.0,0.0,4.077620324528228
1163,"Amsterdam, Netherlands",within an hour,100.0,95.0,t,Nieuwmarkt en Lastage,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Private room in home,Private room,1.0,2,7,t,5,310,40,2,4.93,4.97,4.95,4.97,4.96,4.99,4.79,f,125.24109589041096,125.24109589041096,5.12716948496858,1.0,2.0,3.73,22,50,140,47.416438356164385,38.35616438356164,1 shared bath,62.62054794520548,2.0,0.0,4.093839524891239
1164,"Amsterdam, Netherlands",within a day,100.0,100.0,f,Oosterparkbuurt,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire loft,Entire home/apt,1.0,5,31,t,0,61,2,0,4.88,4.95,4.85,4.95,4.97,4.86,4.8,f,246.9753424657534,246.9753424657534,35.531242175801694,2.0,3.0,0.73,0,7,7,3.73972602739726,1.9178082191780823,1 bath,82.32511415525114,1.5,0.0,14.386554471820844
1165,"Amsterdam, Netherlands",within a day,64.0,58.0,f,Museumkwartier,4,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire serviced apartment,Entire home/apt,1.0,3,1125,t,3,16,4,0,4.93,4.93,5.0,5.0,4.93,5.0,5.0,f,294.1095890410959,294.1095890410959,37.48390190872831,1.0,2.0,0.22,9,39,257,204.76712328767124,70.41095890410959,1.5 baths,147.05479452054794,2.0,0.0,12.744875823647728
1166,"Amsterdam, Netherlands",response not available,94.96734148204736,91.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Amsterdam, NH, Netherlands",Houseboat,Entire home/apt,1.0,2,1125,t,0,40,6,0,4.97,4.97,4.97,4.97,4.95,5.0,4.73,f,199.0,199.0,0.0,1.0,2.0,0.48,0,0,0,0.0,0.0,1 bath,99.5,2.0,0.0,0.0
1167,"Amsterdam, Netherlands",response not available,94.96734148204736,79.0,f,Bos en Lommer,1,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,2.0,4,30,t,0,34,6,0,4.82,4.97,4.82,4.94,5.0,4.56,4.71,f,140.0,140.0,0.0,2.0,4.0,0.42,0,0,0,0.0,0.0,1 bath,35.0,2.0,0.0,0.0
1168,"Amsterdam, Netherlands",response not available,94.96734148204736,67.0,f,Nieuwmarkt en Lastage,2,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Boat,Entire home/apt,2.0,6,1125,t,0,16,1,0,4.81,4.88,4.81,5.0,5.0,5.0,4.56,f,264.24657534246575,264.24657534246575,22.600071004166047,2.0,4.0,0.19,0,0,0,0.0,0.0,1.5 baths,66.06164383561644,2.0,0.0,8.552644807175332
1169,"Amsterdam, Netherlands",within a few hours,100.0,96.0,t,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Private room in boat,Private room,1.0,3,14,t,7,95,24,5,4.96,4.95,4.96,4.99,4.99,4.77,4.76,f,160.0,160.0,0.0,2.0,3.0,1.21,17,47,322,141.15068493150685,88.21917808219179,1.5 baths,53.333333333333336,1.5,0.0,0.0
1170,"Amsterdam, Netherlands",within an hour,100.0,33.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, NH, Netherlands",Entire rental unit,Entire home/apt,3.0,4,20,t,0,16,6,0,4.88,4.88,4.81,4.88,4.94,4.94,4.88,f,198.42191780821918,198.42191780821918,31.03644723146423,3.0,4.0,0.2,4,4,131,76.86027397260274,35.89041095890411,1.5 baths,49.605479452054794,1.3333333333333333,0.0,15.64164260394958
1171,"Heemskerk, Netherlands",response not available,94.96734148204736,100.0,f,Jordaan,3,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Private room in rental unit,Private room,1.0,2,3,t,0,188,3,0,4.9,4.94,4.94,4.98,4.99,4.92,4.79,t,99.0,99.0,0.0,1.0,2.0,2.24,0,0,0,0.0,0.0,1.5 baths,49.5,2.0,0.0,0.0
1172,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,Oosterparkbuurt,1,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,2,1125,t,0,17,0,0,5.0,5.0,5.0,5.0,5.0,4.71,4.82,f,110.56438356164384,110.56438356164384,4.068012780749887,1.0,2.0,0.28,0,0,0,0.0,0.0,1 bath,55.28219178082192,2.0,0.0,3.679315752239342
1173,"Amsterdam, Netherlands",within an hour,100.0,88.0,t,Grachtengordel,4,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Room in boutique hotel,Private room,1.0,2,14,t,0,173,32,0,4.73,4.92,4.82,4.89,4.89,4.92,4.82,f,53.0,53.0,0.0,1.0,1.0,2.1,0,0,0,0.0,0.0,1 private bath,53.0,1.0,0.0,0.0
1174,"Chicago, IL",response not available,94.96734148204736,80.17012104128669,f,Oud-West,1,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,2,1125,f,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,140.0,140.0,0.0,1.0,2.0,0.01,0,0,0,0.0,0.0,1 bath,70.0,2.0,0.0,0.0
1175,"Amsterdam, Netherlands",response not available,94.96734148204736,67.0,f,Oud-West,1,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,3,30,t,0,11,1,0,5.0,4.82,4.91,5.0,5.0,4.64,4.73,f,170.0,170.0,0.0,1.0,3.0,0.13,0,0,0,0.0,0.0,1 bath,56.666666666666664,3.0,0.0,0.0
1176,"Brasov, Romania",within a few hours,100.0,80.0,f,Watergraafsmeer,2,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,3,5,t,0,34,4,2,4.91,4.82,4.88,4.91,4.94,4.56,4.62,f,172.75342465753425,172.75342465753425,32.638454373619474,1.0,4.0,0.41,0,0,218,116.46575342465754,59.726027397260275,1 bath,43.18835616438356,4.0,0.0,18.89308674390787
1177,"Amsterdam, Netherlands",within an hour,100.0,100.0,t,Jordaan,1,['phone'],t,neighbourhood not available,Private room in houseboat,Private room,1.0,1,1125,t,2,63,23,4,4.87,4.91,4.84,4.95,4.91,4.96,4.58,t,170.0,170.0,0.0,2.0,4.0,0.75,6,31,258,120.16438356164383,70.68493150684931,1 private bath,42.5,2.0,0.0,0.0
1178,"Amsterdam, Netherlands",response not available,94.96734148204736,83.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, NH, Netherlands",Entire rental unit,Entire home/apt,2.0,2,4,t,0,86,5,1,4.81,4.86,4.73,4.91,4.93,4.82,4.52,f,206.0,206.0,16.066482755471657,2.0,4.0,1.04,0,0,24,13.150684931506849,6.575342465753424,1.5 baths,51.5,2.0,0.0,7.7992634735299315
1179,"Amsterdam, Netherlands",within a few hours,100.0,60.0,f,Spaarndammer en Zeeheldenbuurt,1,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire loft,Entire home/apt,2.0,5,1125,t,0,21,1,0,4.86,4.95,4.75,4.9,4.95,4.71,4.81,f,228.54794520547946,228.54794520547946,13.560042602499621,2.0,4.0,0.28,0,0,0,0.0,0.0,1 bath,57.136986301369866,2.0,0.0,5.933128206560012
1180,"Amsterdam, Netherlands",within a day,100.0,43.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, GD, Netherlands",Entire rental unit,Entire home/apt,4.0,3,1125,t,2,19,1,0,4.63,4.68,4.95,4.89,4.95,4.58,4.58,f,693.6301369863014,693.6301369863014,11.639628748322103,4.0,4.0,0.23,19,32,244,464.6027397260274,66.84931506849315,3 baths,173.40753424657535,1.0,0.0,1.6780742542263523
1181,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,host neighbourhood not available,5,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,3,1125,t,0,27,0,0,4.93,4.89,4.81,4.93,4.96,4.85,4.67,f,140.0,140.0,0.0,1.0,2.0,0.32,0,0,0,0.0,0.0,1.5 baths,70.0,2.0,0.0,0.0
1182,"Amsterdam, Netherlands",within an hour,100.0,87.0,f,Oosterparkbuurt,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,2.0,3,1125,t,10,44,8,2,4.73,4.95,4.88,5.0,4.93,4.74,4.51,f,254.7123287671233,254.7123287671233,4.9003236382658155,2.0,3.0,0.56,26,28,301,211.03561643835616,82.46575342465754,1 bath,84.9041095890411,1.5,0.0,1.9238659007927532
1183,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,Hoofddorppleinbuurt,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Private room in guest suite,Private room,1.60261477652782,3,1001,t,6,37,5,2,4.89,4.83,4.94,5.0,4.92,4.83,4.72,f,129.67397260273972,129.67397260273972,11.047127161200383,1.0,2.0,0.44,24,39,39,15.575342465753424,10.684931506849315,1 private bath,64.83698630136986,2.0,0.0,8.51915533971
1184,"Amsterdam, Netherlands",within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Amstel, Netherlands",Private room in rental unit,Private room,1.0,1,1125,t,0,616,64,8,4.85,4.82,4.83,4.94,4.95,4.97,4.81,f,125.3972602739726,125.3972602739726,12.760192786388751,4.0,4.0,7.54,1,18,243,87.3972602739726,66.57534246575342,1 private bath,31.34931506849315,1.0,0.0,10.175814653772983
1185,"Amsterdam, Netherlands",within a few hours,100.0,100.0,f,Oud-West,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,4,1125,t,0,27,1,0,4.85,5.0,4.93,4.89,4.96,4.78,4.78,f,134.93150684931507,134.93150684931507,0.5819814374161139,1.0,2.0,0.36,6,6,6,2.1506849315068495,1.643835616438356,1 bath,67.46575342465754,2.0,0.0,0.43131619219671385
1186,"Amsterdam, Netherlands",within an hour,100.0,82.0,f,Oud-West,1,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Entire rental unit,Entire home/apt,3.0,3,28,t,0,15,6,2,5.0,4.93,4.93,4.93,4.93,4.93,4.71,f,500.0,500.0,0.0,4.0,4.0,0.28,0,0,72,98.63013698630137,19.726027397260275,1 bath,125.0,1.0,0.0,0.0
1187,"Amsterdam, Netherlands",within an hour,100.0,50.0,f,Museumkwartier,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,2,30,t,0,30,4,0,4.87,4.97,4.9,4.97,4.97,4.93,4.66,f,283.986301369863,283.986301369863,13.675490579910978,1.0,2.0,0.37,0,0,0,0.0,0.0,1.5 baths,141.9931506849315,2.0,0.0,4.815545860467423
1188,"Amsterdam, Netherlands",response not available,94.96734148204736,100.0,f,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Entire loft,Entire home/apt,1.0,7,7,t,0,45,5,0,4.84,4.87,4.91,4.89,4.98,4.68,4.39,f,250.0,250.0,0.0,1.0,3.0,0.62,0,0,0,0.0,0.0,1 bath,83.33333333333333,3.0,0.0,0.0
1189,"Amsterdam, Netherlands",within a day,100.0,71.0,f,Oud-Zuid,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire home,Entire home/apt,3.0,3,1125,t,0,49,5,3,4.88,4.82,4.76,4.92,4.96,4.73,4.71,f,355.3013698630137,355.3013698630137,60.220903998014684,4.0,6.0,0.6,0,0,1,0.9452054794520548,0.273972602739726,2 baths,59.21689497716895,1.5,0.0,16.949246219127392
1190,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,Oud-West,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,4,1125,t,0,44,0,0,4.86,4.86,4.86,4.95,4.98,4.81,4.71,f,130.0,130.0,0.0,1.0,2.0,0.53,0,0,0,0.0,0.0,1 bath,65.0,2.0,0.0,0.0
1191,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,3,15,t,4,4,4,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,248.55342465753424,248.55342465753424,3.3042630718954005,1.0,2.0,1.03,5,5,5,3.410958904109589,1.36986301369863,1.5 baths,124.27671232876712,2.0,0.0,1.3293975234693032
1192,"Amsterdam, Netherlands",within a few hours,100.0,83.0,f,Indische Buurt,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,2,4,t,0,81,8,1,4.85,4.91,4.73,4.88,4.95,4.61,4.71,f,85.38356164383562,85.38356164383562,2.1266889667184707,1.0,2.0,0.97,0,0,0,0.0,0.0,1 bath,42.69178082191781,2.0,0.0,2.490747546453527
1193,"Amsterdam, Netherlands",within an hour,100.0,96.0,f,host neighbourhood not available,3,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Private room in guest suite,Private room,1.0,3,1125,t,1,274,41,2,4.91,4.91,4.97,4.9,4.94,4.87,4.8,f,77.87671232876713,77.87671232876713,4.40387318750589,1.0,2.0,3.29,5,5,5,1.0273972602739727,1.36986301369863,1 private bath,38.93835616438356,2.0,0.0,5.654929510781529
1194,"Amsterdam, Netherlands",a few days or more,33.0,5.0,f,Indische Buurt,1,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,45,1125,t,0,20,2,0,4.9,4.9,4.7,4.95,4.95,4.6,4.8,f,125.0,125.0,0.0,2.0,4.0,0.24,21,51,326,111.64383561643835,89.31506849315069,1 bath,31.25,2.0,0.0,0.0
1195,"Amsterdam, Netherlands",within an hour,100.0,99.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, NH, Netherlands",Private room in rental unit,Private room,1.0,1,7,t,4,122,55,5,4.89,4.95,4.95,4.95,4.95,4.93,4.75,f,127.45205479452055,127.45205479452055,8.37159164020773,1.0,2.0,2.63,20,50,108,36.57534246575342,29.589041095890412,1 private bath,63.726027397260275,2.0,0.0,6.568424223292824
1196,"Amsterdam, Netherlands",within a few hours,100.0,50.0,f,Oud-Zuid,2,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,3,21,t,1,7,0,0,5.0,4.86,5.0,5.0,5.0,5.0,4.86,f,220.37808219178083,220.37808219178083,27.191921910579097,1.0,2.0,0.11,1,6,92,48.323287671232876,25.205479452054796,1 bath,110.18904109589042,2.0,0.0,12.338759662549254
1197,"Amsterdam, Netherlands",within a few hours,100.0,77.0,f,Oud-West,2,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Private room in townhouse,Private room,1.0,3,100,t,3,318,52,3,4.57,4.71,4.38,4.83,4.8,4.8,4.51,f,108.36986301369863,108.36986301369863,3.556864780828098,1.0,2.0,3.85,10,30,298,88.76712328767124,81.64383561643835,1 private bath,54.18493150684932,2.0,0.0,3.282153065357744
1198,"Amsterdam, Netherlands",response not available,94.96734148204736,100.0,f,Oud-West,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,2.0,5,21,t,0,48,0,0,4.79,4.85,4.75,4.94,4.96,4.56,4.75,f,178.4931506849315,178.4931506849315,45.20014200833206,2.0,4.0,0.6,0,0,0,0.0,0.0,1 bath,44.62328767123287,2.0,0.0,25.323180096763164
1199,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,Oud-West,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,5,28,t,0,23,0,0,4.73,4.86,4.73,4.77,4.77,4.59,4.64,f,120.0,120.0,0.0,1.0,2.0,0.28,0,0,0,0.0,0.0,1 bath,60.0,2.0,0.0,0.0
1200,"Amsterdam, Netherlands",within a day,100.0,65.0,t,Oosterparkbuurt,2,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,2.0,3,100,t,0,74,9,1,4.78,4.82,4.66,4.93,4.88,4.77,4.59,f,154.0,154.0,0.0,2.0,4.0,0.95,0,0,0,0.0,0.0,1 bath,38.5,2.0,0.0,0.0
1201,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,Oosterparkbuurt,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,27,27,t,0,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,f,52.0,52.0,0.0,1.0,4.0,1.304610212902193,0,0,0,0.0,0.0,1 bath,13.0,4.0,0.0,0.0
1202,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,2.0,4,30,t,0,45,0,0,4.91,4.89,4.89,4.91,4.93,4.67,4.69,f,190.0,190.0,0.0,3.0,4.0,0.55,0,0,0,0.0,0.0,1.5 baths,47.5,1.3333333333333333,0.0,0.0
1203,"Amsterdam, Netherlands",within an hour,88.0,100.0,f,Oud-West,5,['phone'],t,"Amsterdam, Noord-Holland, Netherlands",Private room in rental unit,Private room,1.0,3,1125,t,16,257,28,2,4.16,4.36,4.16,4.52,4.46,4.47,4.18,t,90.23287671232876,90.23287671232876,2.461352638628093,1.0,1.0,3.1,43,46,46,11.616438356164384,12.602739726027398,1 bath,90.23287671232876,1.0,0.0,2.7277780874427022
1204,"Amsterdam, Netherlands",within an hour,88.0,100.0,f,Oud-West,5,['phone'],t,"Amsterdam, Noord-Holland, Netherlands",Private room in rental unit,Private room,1.0,2,1125,t,23,296,28,2,4.26,4.49,4.22,4.59,4.57,4.52,4.2,f,129.4794520547945,129.4794520547945,5.24171137706662,2.0,3.0,3.56,50,80,355,125.94520547945206,97.26027397260275,1 shared bath,43.15981735159817,1.5,0.0,4.048295921771724
1205,"Amsterdam, Netherlands",within a few hours,100.0,39.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,2.0,2,1125,t,3,52,4,0,4.76,4.82,4.94,4.84,4.88,4.42,4.64,f,152.73972602739727,152.73972602739727,15.812280834827668,2.0,4.0,0.63,4,4,4,2.4657534246575343,1.095890410958904,1.5 baths,38.18493150684932,2.0,0.0,10.352434986030671
1206,"Amsterdam, Netherlands",within a day,100.0,78.0,t,Oud-West,2,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,1125,t,0,37,6,1,4.81,4.92,4.95,4.97,5.0,4.67,4.67,f,119.13698630136986,119.13698630136986,11.314333839573957,2.0,2.0,0.44,0,0,0,0.0,0.0,1 bath,59.56849315068493,1.0,0.0,9.496911237080589
1207,"Amsterdam, Netherlands",within an hour,90.0,100.0,t,Oud-West,2,"['phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Private room in bed and breakfast,Private room,1.0,1,1125,t,5,169,12,2,4.6,4.76,4.73,4.53,4.66,4.67,4.41,t,152.1013698630137,152.1013698630137,41.95724044298967,1.0,2.0,2.05,10,30,138,54.40821917808219,37.80821917808219,1 private bath,76.05068493150685,2.0,0.0,27.58505099643574
1208,"Amsterdam, Netherlands",within a few hours,100.0,100.0,f,Grachtengordel,3,['phone'],t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,3.0,5,15,t,0,12,2,1,4.67,4.92,4.58,4.92,4.92,4.83,4.33,f,360.47945205479454,360.47945205479454,41.02093729307302,3.0,4.0,0.15,0,0,0,0.0,0.0,1.5 baths,90.11986301369863,1.3333333333333333,0.0,11.379549391580204
1209,"Amsterdam, Netherlands",response not available,94.96734148204736,0.0,f,Stadionbuurt,2,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,3,1125,t,0,52,0,0,4.87,4.98,4.67,4.86,4.92,4.69,4.75,t,100.0,100.0,0.0,1.0,2.0,0.66,0,0,0,0.0,0.0,1 bath,50.0,2.0,0.0,0.0
1210,"Amsterdam, Netherlands",within an hour,100.0,100.0,t,De Pijp,3,"['email', 'phone']",t,neighbourhood not available,Private room in rental unit,Private room,2.0,2,1125,t,4,408,43,3,4.91,4.89,4.93,4.98,4.97,4.92,4.8,t,201.72328767123287,201.72328767123287,12.797348203032358,2.0,4.0,4.92,10,25,205,114.87123287671233,56.16438356164384,2 baths,50.43082191780822,2.0,0.0,6.344011319054735
1211,"Amsterdam, Netherlands",within a day,100.0,100.0,f,Rivierenbuurt,2,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,2.0,14,1125,t,3,12,0,0,4.83,4.83,4.75,5.0,4.92,4.83,4.75,f,235.0,235.0,0.0,2.0,2.0,0.15,3,3,3,1.9315068493150684,0.821917808219178,1.5 baths,117.5,1.0,0.0,0.0
1212,"Amsterdam, Netherlands",response not available,94.96734148204736,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,3,22,t,0,17,4,0,4.59,4.53,4.29,4.53,4.88,4.71,4.59,t,85.77808219178083,85.77808219178083,23.42705681082033,1.0,3.0,0.23,0,0,0,0.0,0.0,1 bath,28.592694063926942,3.0,0.0,27.311238736304
1213,"Amsterdam, Netherlands",within an hour,94.0,92.0,f,Amsterdam Centrum,11,"['email', 'phone', 'work_email']",t,neighbourhood not available,Private room in loft,Private room,1.0,1,1125,t,2,125,9,2,4.55,4.66,4.59,4.44,4.73,4.95,4.38,f,120.05479452054794,120.05479452054794,23.26205844155739,2.0,4.0,1.51,8,30,51,16.791780821917808,13.972602739726028,1 private bath,30.013698630136986,2.0,0.0,19.376201120877333
1214,"Amsterdam, Netherlands",within an hour,100.0,92.0,t,host neighbourhood not available,3,"['email', 'phone']",t,"Amsterdam, NH, Netherlands",Private room in rental unit,Private room,1.0,4,1125,t,0,172,21,1,4.92,4.99,4.98,4.95,4.99,4.84,4.78,f,90.93972602739726,90.93972602739726,12.203705298050075,1.0,2.0,2.24,0,0,121,31.753424657534246,33.15068493150685,1.5 shared baths,45.46986301369863,2.0,0.0,13.419553622113934
1215,"Amsterdam, Netherlands",within an hour,100.0,100.0,t,host neighbourhood not available,2,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,2,5,t,1,107,25,2,4.97,4.97,4.98,5.0,5.0,4.94,4.77,t,159.88219178082193,159.88219178082193,211.73050680444337,1.0,2.0,1.51,1,3,88,35.95342465753425,24.10958904109589,1.5 baths,79.94109589041096,2.0,0.0,132.42907446171296
1216,"Amsterdam, Netherlands",response not available,94.96734148204736,33.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,2,15,t,0,3,0,0,4.67,5.0,3.67,4.33,5.0,4.33,5.0,f,125.0,125.0,0.0,1.0,2.0,0.06,0,0,0,0.0,0.0,1 bath,62.5,2.0,0.0,0.0
1217,"Amsterdam, Netherlands",response not available,94.96734148204736,100.0,f,Oosterparkbuurt,2,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,3,20,t,0,14,1,0,4.69,4.85,4.31,4.92,4.77,4.77,4.62,f,102.12328767123287,102.12328767123287,11.300035502083016,1.0,2.0,0.19,0,0,0,0.0,0.0,1.5 baths,51.06164383561644,2.0,0.0,11.06509177266345
